movie_id,real_budget,real_revenue,real_profit,is_profitable,is_sequel,is_blockbuster_season,runtime,star,director,writer,rating,country,vote_count,score,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,theme_agent,theme_american,theme_brother,theme_car,theme_city,theme_daughter,theme_death,theme_director,theme_drug,theme_family,theme_father,theme_finds,theme_friend,theme_friends,theme_help,theme_high,theme_love,theme_mother,theme_murder,theme_old,theme_police,theme_relationship,theme_school,theme_secret,theme_son,theme_town,theme_true,theme_war,theme_wife,theme_years
get over it,38968944.099378884,35249829.555053644,-3719114.54432524,0,0,0,87.0,Kirsten Dunst,Tommy O'Haver,R. Lee Fleming Jr.,PG-13,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
get rich or die tryin',64249871.991807476,74793213.34203789,10543341.35023041,1,0,0,117.0,50 Cent,Jim Sheridan,Terence Winter,R,United States,1005.0,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
get shorty,62266568.241469815,236925057.8832021,174658489.64173228,1,0,0,105.0,Gene Hackman,Barry Sonnenfeld,Elmore Leonard,R,United States,1187.0,6.493,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
get smart,116562935.43892244,336117169.55921966,219554234.12029722,1,0,0,110.0,Steve Carell,Peter Segal,Tom J. Astle,PG-13,United States,3815.0,6.203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
getaway,24234334.7639485,15905786.906866953,-8328547.857081547,0,0,0,90.0,Ethan Hawke,Courtney Solomon,Sean Finegan,PG-13,United States,380.0,4.172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
getting even with dad,63502024.291497976,39941913.885290146,-23560110.40620783,0,0,0,109.0,Macaulay Culkin,Howard Deutch,Tom S. Parker,PG,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
getting it on,692911.6465863454,3072162.36746988,2379250.7208835343,1,0,0,96.0,Martin Yost,William Olsen,William Olsen,R,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gettysburg,54273356.40138408,23380875.100346018,-30892481.30103806,0,0,0,271.0,Tom Berenger,Ron Maxwell,Michael Shaara,PG,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ghost,52803366.488140784,1213765920.6648815,1160962554.1767406,1,0,0,127.0,Patrick Swayze,Jerry Zucker,Bruce Joel Rubin,PG-13,United States,5935.0,7.229,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ghost in the machine,26051211.072664358,11043345.00553633,-15007866.067128027,0,0,0,95.0,Karen Allen,Rachel Talalay,William Davies,R,United States,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ghost in the shell,140787433.7005304,214906501.2362301,74119067.5356997,1,0,0,107.0,Scarlett Johansson,Rupert Sanders,Shirow Masamune,PG-13,United States,5128.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ghost rider,166459237.8195851,346141986.8986975,179682749.07911238,1,0,0,110.0,Nicolas Cage,Mark Steven Johnson,Mark Steven Johnson,PG-13,United States,6360.0,5.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ghost rider: spirit of vengeance,77878484.32055749,181120665.6837979,103242181.3632404,1,0,0,96.0,Nicolas Cage,Mark Neveldine,Scott M. Gimple,PG-13,United States,4008.0,5.008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ghost ship,34874930.516953856,119184872.76709281,84309942.25013895,1,0,0,91.0,Julianna Margulies,Steve Beck,Mark Hanlon,R,United States,2608.0,5.993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ghost town,29140733.85973061,39471355.681839295,10330621.822108686,1,0,0,102.0,Ricky Gervais,David Koepp,David Koepp,PG-13,United States,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ghost world,12399209.486166008,15523822.675889328,3124613.1897233203,1,0,0,111.0,Steve Buscemi,Terry Zwigoff,Daniel Clowes,R,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ghostbusters,188220000.0,299333400.06083333,111113400.06083333,1,0,1,105.0,Bill Murray,Ivan Reitman,Dan Aykroyd,PG,United States,3780.0,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ghostbusters ii,93604032.25806451,544913946.0532258,451309913.79516125,1,0,0,108.0,Bill Murray,Ivan Reitman,Dan Aykroyd,PG,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ghosts of girlfriends past,54842657.34265734,149708484.22144523,94865826.87878789,1,0,0,100.0,Matthew McConaughey,Mark Waters,Jon Lucas,PG-13,United States,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ghosts of mars,49596837.94466403,24817605.86335404,-24779232.081309993,0,0,0,98.0,Natasha Henstridge,John Carpenter,Larry Sulkis,R,United States,1204.0,5.139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
ghosts of mississippi,70362616.82242991,26040313.226168223,-44322303.59626169,0,0,0,130.0,Alec Baldwin,Rob Reiner,Lewis Colick,PG-13,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gifted,8959200.32639739,47310536.87148103,38351336.54508364,1,0,0,101.0,Chris Evans,Marc Webb,Tom Flynn,PG-13,United States,2035.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gigli,92064130.43478261,12388096.539673911,-79676033.8951087,0,0,0,121.0,Ben Affleck,Martin Brest,Martin Brest,R,United States,489.0,4.028,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ginger snaps,8856578.204404293,4523.940146809712,-8852054.264257483,0,0,0,108.0,Emily Perkins,John Fawcett,Karen Walton,Unrated,Canada,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
girl 6,23992351.816443592,9876729.536647545,-14115622.279796047,0,0,0,108.0,Theresa Randle,Spike Lee,Suzan-Lori Parks,R,United States,119.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
girl with a pearl earring,19928004.235044997,54852022.6336686,34924018.3986236,1,0,0,100.0,Scarlett Johansson,Peter Webber,Tracy Chevalier,PG-13,United Kingdom,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"girl, interrupted",72868757.25900117,88080483.7891986,15211726.530197442,1,0,0,127.0,Winona Ryder,James Mangold,Susanna Kaysen,R,Germany,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
girlfight,1821718.931475029,3035034.7479674798,1213315.8164924507,1,0,0,110.0,Michelle Rodriguez,Karyn Kusama,Karyn Kusama,R,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
girls trip,35836801.30558956,180318437.1117911,144481635.80620155,1,0,1,122.0,Regina Hall,Malcolm D. Lee,Erica Rivinoja,R,United States,968.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
give my regards to broad street,27173243.503368624,4207326.888354187,-22965916.615014438,0,0,0,108.0,Paul McCartney,Peter Webb,Paul McCartney,PG,United Kingdom,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gladiator,44718460.44191019,20622904.07483963,-24095556.367070563,0,0,0,101.0,James Marshall,Rowdy Herrington,Djordje Milicevic,R,United States,20607.0,8.222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0
glass,24536566.288619474,303025414.68244034,278488848.3938209,1,0,0,129.0,James McAvoy,M. Night Shyamalan,M. Night Shyamalan,PG-13,United States,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gleaming the cube,25298387.096774194,7026070.451612903,-18272316.645161293,0,0,0,105.0,Christian Slater,Graeme Clifford,Michael Tolkin,PG-13,United States,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glengarry glen ross,27949037.77619387,23980784.20242338,-3968253.5737704895,0,0,0,100.0,Al Pacino,James Foley,David Mamet,R,United States,1562.0,7.327,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glitter,38968944.099378884,9337784.439299831,-29631159.660079055,0,0,0,104.0,Mariah Carey,Vondie Curtis-Hall,Cheryl L. West,PG-13,United States,163.0,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gloria,56488595.438175276,7904127.174669868,-48584468.26350541,0,0,0,108.0,Sharon Stone,Sidney Lumet,John Cassavetes,R,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glory,43202754.39938791,64754126.8110176,21551372.41162969,1,0,0,122.0,Matthew Broderick,Edward Zwick,Kevin Jarre,R,United States,1771.0,7.478,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
gnomeo & juliet,50214317.47443308,270554282.2543352,220339964.77990216,1,0,0,84.0,James McAvoy,Kelly Asbury,Rob Sprackling,G,United Kingdom,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
go,37659063.62545018,53573072.15726291,15914008.531812727,1,0,0,102.0,Sarah Polley,Doug Liman,John August,R,United States,87.0,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goal! the dream begins,15560515.873015871,42963942.75843254,27403426.885416664,1,0,0,118.0,Kuno Becker,Danny Cannon,Mike Jefferies,PG,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
god's not dead,2650612.5897760876,85715972.46007603,83065359.87029995,1,0,0,113.0,Shane Harper,Harold Cronk,Hunter Dennis,PG,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gods and generals,95473913.04347825,22033906.104347825,-73440006.93913043,0,0,0,219.0,Stephen Lang,Ron Maxwell,Jeff Shaara,PG-13,United States,191.0,6.309,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
gods and monsters,19245398.773006134,12416415.359509202,-6828983.413496932,0,0,0,105.0,Ian McKellen,Bill Condon,Christopher Bram,R,United States,382.0,6.933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gods of egypt,182991666.6666667,181471209.82166666,-1520456.8450000286,0,0,0,127.0,Brenton Thwaites,Alex Proyas,Matt Sazama,PG-13,United States,2353.0,5.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
godzilla,212049007.182087,701187844.720321,489138837.53823406,1,0,1,139.0,Matthew Broderick,Roland Emmerich,Dean Devlin,PG-13,Japan,5053.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
godzilla 1985,5830855.018587361,12001051.222118959,6170196.203531598,1,0,0,87.0,Raymond Burr,Directors,Reuben Bercovitch,PG,Japan,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
godzilla 2000: millennium,23682346.109175377,23544010.23867596,-138335.8704994172,0,1,0,99.0,Takehiro Murata,Takao Okawara,Hiroshi Kashiwabara,PG,Japan,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
godzilla: king of the monsters,208560813.45326555,474291995.6613218,265731182.20805627,1,0,0,132.0,Kyle Chandler,Michael Dougherty,Michael Dougherty,PG-13,United States,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
going in style,30717258.261933904,100691913.6364749,69974655.374541,1,0,0,96.0,Michael Caine,Zach Braff,Theodore Melfi,PG-13,United States,1324.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
going the distance,46026593.30582301,62716972.32003667,16690379.014213659,1,0,0,102.0,Drew Barrymore,Nanette Burstein,Geoff LaTulippe,R,United States,394.0,6.091,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
gold,25597715.218278255,19045901.935128517,-6551813.283149738,0,0,0,120.0,Matthew McConaughey,Stephen Gaghan,Patrick Massett,R,United States,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goldeneye,123503937.00787401,724955829.828084,601451892.82021,1,0,0,130.0,Pierce Brosnan,Martin Campbell,Ian Fleming,PG-13,United Kingdom,4251.0,6.897,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
gone baby gone,28752050.16883743,52377826.189580314,23625776.020742882,1,0,0,114.0,Morgan Freeman,Ben Affleck,Ben Affleck,R,United States,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gone fishin',103589408.09968847,38593742.87476636,-64995665.22492211,0,0,0,94.0,Joe Pesci,Christopher Cain,Jill Mazursky,PG,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gone girl,80843683.98817067,488464415.6708914,407620731.6827207,1,0,0,149.0,Ben Affleck,David Fincher,Gillian Flynn,R,United States,10459.0,7.889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0
gone in 60 seconds,163954703.83275262,432115918.67770034,268161214.84494773,1,0,0,118.0,Nicolas Cage,Dominic Sena,H.B. Halicki,PG-13,United States,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
good boy,30688043.478260867,77556555.64782608,46868512.16956521,1,0,0,87.0,Liam Aiken,John Hoffman,Zeke Richardson,PG,United States,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
good boys,24536566.288619474,136223620.17364097,111687053.8850215,1,0,0,90.0,Jacob Tremblay,Gene Stupnitsky,Lee Eisenberg,R,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
good burger,17590654.205607478,46347451.11588785,28756796.910280373,1,0,0,95.0,Kel Mitchell,Brian Robbins,Dan Schneider,PG,United States,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
good luck chuck,37831644.95899662,90445619.30294259,52613974.34394597,1,0,0,96.0,Dane Cook,Mark Helfrich,Josh Stolberg,R,United States,1618.0,5.905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0
"good morning, vietnam",34472527.472527474,328609023.4065934,294136495.93406594,1,0,0,121.0,Robin Williams,Barry Levinson,Mitch Markowitz,R,United States,2954.0,7.304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
"good night, and good luck.",11243727.598566307,87767238.18074757,76523510.58218126,1,0,0,93.0,David Strathairn,George Clooney,George Clooney,PG,United States,1085.0,7.074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
good time,5759485.924112607,4202337.230926152,-1557148.6931864545,0,0,0,102.0,Robert Pattinson,Benny Safdie,Ronald Bronstein,R,United States,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
good will hunting,19545171.33956386,441576216.506542,422031045.1669782,1,0,1,126.0,Robin Williams,Gus Van Sant,Matt Damon,R,United States,5764.0,8.158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
goodfellas,60003825.55470543,112719051.22341241,52715225.668706976,1,0,0,146.0,Robert De Niro,Martin Scorsese,Nicholas Pileggi,R,United States,14104.0,8.452,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
goosebumps,76770464.1350211,210331646.15527427,133561182.02025317,1,0,0,103.0,Jack Black,Rob Letterman,Darren Lemke,PG,United States,2147.0,6.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
goosebumps 2: haunted halloween,43725607.327757865,116549329.54440463,72823722.21664676,1,1,0,90.0,Wendi McLendon-Covey,Ari Sandel,Rob Lieber,PG,United States,428.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gorillas in the mist,58338123.41504649,162152084.21217245,103813960.79712597,1,0,0,129.0,Sigourney Weaver,Michael Apted,Harold T.P. Hayes,PG-13,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gorky park,47243975.90361446,49940120.31726908,2696144.413654618,1,0,0,128.0,William Hurt,Michael Apted,Martin Cruz Smith,R,United States,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gosford park,34526181.21178432,153020809.3540856,118494628.14230128,1,0,0,131.0,Maggie Smith,Robert Altman,Julian Fellowes,R,United States,1215.0,6.815,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gossip,43721254.3554007,22937754.93031359,-20783499.425087105,0,0,0,90.0,James Marsden,Davis Guggenheim,Gregory Poirier,R,United States,263.0,5.817,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gothika,68195652.17391305,241397817.05869564,173202164.8847826,1,0,0,98.0,Halle Berry,Mathieu Kassovitz,Sebastian Gutierrez,R,United States,2452.0,6.118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gotti,12493030.665073676,7607131.302270013,-4885899.362803663,0,0,1,112.0,John Travolta,Kevin Connolly,Leo Rossi,R,Canada,231.0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grace of my heart,9996813.256851496,1320205.1504142764,-8676608.10643722,0,0,0,116.0,Illeana Douglas,Allison Anders,Allison Anders,R,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
graffiti bridge,18001147.66641163,10951365.40627391,-7049782.26013772,0,0,0,90.0,Prince,Prince,Prince,PG-13,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gran torino,48261538.461538464,394806042.5342657,346544504.0727272,1,0,0,116.0,Clint Eastwood,Clint Eastwood,Nick Schenk,R,Germany,11403.0,7.988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
grandma,794177.2151898735,9536841.350632912,8742664.135443037,1,0,0,79.0,Lily Tomlin,Paul Weitz,Paul Weitz,R,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
